age,id,income,gender_F,gender_M,gender_O,became_member_on_year,became_member_on_month,became_member_on_date
29,91aef7566d8c4965aa29687a05a9ab25,36000.0,0,1,0,2016,7,19
74,5635bb18ab9c4a048311f91f803138f1,95000.0,1,0,0,2016,10,4
52,94bbb6006dbb49279728a9c0df4ac989,73000.0,1,0,0,2016,10,20
41,147118864d59460989e5db374690d1bf,65000.0,0,1,0,2017,11,24
77,8a504d8980764110bd0a6ce89213e097,87000.0,1,0,0,2015,12,24
22,0a53d7787b594ba79e69cf19de80a8c9,67000.0,1,0,0,2017,8,12
61,0dce458d31ae427cb2fe83841dc236b4,50000.0,1,0,0,2016,8,28
48,df09657a4857402a864d8ab73432c438,54000.0,1,0,0,2017,8,13
55,3cd6e00ce10940d58c61d60647820d5d,53000.0,0,1,0,2016,1,4
50,0375600415e24e0a9fd83ec191d5955d,65000.0,0,1,0,2014,1,7
45,0ab26a89e3494acd922ea9fd0ff938e5,52000.0,1,0,0,2017,2,17
62,7d4d5d017ac54e688e9aa20d6a01af81,79000.0,0,1,0,2017,7,30
52,a5c15f41f7ed4c3289ebb87b23bb1fff,67000.0,1,0,0,2017,8,10
87,f1f1c497a30b4ef9bd79e24e3add6953,73000.0,1,0,0,2017,11,11
51,20f36dd2ffeb423b893bcfa92ce1e30d,75000.0,1,0,0,2017,9,11
65,b41d5b99472045829139acbda3e84e1e,74000.0,0,1,0,2017,3,6
81,d72fff1ae7d246cf987e3673ad8850d6,77000.0,0,1,0,2018,5,28
74,5ddf4a03ebfc442b8e3963d7ad7025e0,89000.0,1,0,0,2016,8,19
71,4169cc2f33c24b429bef7b33124b0d16,107000.0,0,1,0,2016,8,24
28,66897badf9c641d1925af5fdbefe1308,72000.0,0,1,0,2017,10,24
46,9f6f5b4e352346918f978ef8114be423,44000.0,0,1,0,2017,9,18
42,a5650d514c3d470484f99c62bc4605e0,75000.0,1,0,0,2017,11,1
70,69cc8fb8c5d34d18aa8237014204ac17,32000.0,0,1,0,2018,3,17
88,eebe903fd89e4c39b8c5c55bd43e3fb7,81000.0,1,0,0,2016,8,11
56,fbf1e8ee855d4d43b7adf0f6233de40b,53000.0,1,0,0,2018,3,13
89,626d9e6450504fe1a39461cb63c61202,55000.0,1,0,0,2017,10,10
59,303bff336e8449d6a2fb84ed67d48602,73000.0,0,1,0,2017,8,7
54,b4a313063dbf40d0b2a4e58e366d497c,105000.0,0,1,0,2017,9,13
48,6ef732d213f2406fb1af286e738df9e2,64000.0,0,1,0,2017,11,26
68,9145d0827cb14cfb8931c0c270875475,70000.0,1,0,0,2017,5,23
58,0d74b166a5e54b269795dbaf38c6dfae,63000.0,0,1,0,2014,1,7
75,562479f01f69488bb4e79e3c2937bfa9,41000.0,0,1,0,2015,9,20
51,050cdb2d5b4b4bb3b1c612e17e0e8c1b,67000.0,0,1,0,2017,2,19
70,07f1d6d949634863bb93b0e9fd0dc8f0,36000.0,0,1,0,2017,10,23
38,4c796b09e5c04b0195036a60ff8f7fb5,32000.0,0,1,0,2017,9,18
71,49a05df13cd3434885c23a4a5115f373,52000.0,0,1,0,2017,7,20
25,3451f04e7ee5436597ed24c765333699,42000.0,0,1,0,2015,3,1
55,9b265daef0cd4839aabee7f4ee851050,103000.0,1,0,0,2017,6,22
76,9431b531c73f402a810754e48c8eac0e,33000.0,0,1,0,2018,3,9
45,07455479fc8c4b5aba6c50955a5ca60f,51000.0,0,1,0,2018,5,14
37,07223b7cc9d448b196562395c8f8d4c7,92000.0,0,1,0,2017,12,13
34,8f37f5ae5a83466dbb763b7a8afddc8c,58000.0,1,0,0,2014,7,6
56,fb3494aa3dbe452cbe087508eb3dfe5c,90000.0,1,0,0,2017,10,28
42,ecde4ed5d52e481dba63bb14d91c7a4d,35000.0,0,1,0,2017,12,24
53,585a0bbfeba2460faac73d8e4f98e1a6,111000.0,0,1,0,2016,9,19
59,1d81586ec7f64ab7b28e4594030f003e,73000.0,0,1,0,2016,4,2
23,adee4e7b7dfd4661bd0faa61ed3ad33b,32000.0,0,1,0,2017,10,28
68,b0c6b9ecae7f47dc93a44edef68ab1a8,30000.0,1,0,0,2018,4,9
51,331cf431a99b4f9c9b4e63fcb3779fd9,59000.0,1,0,0,2016,8,6
25,9a51d710fdda4b4ebba9550dcd15353c,50000.0,0,1,0,2016,5,28
67,d78e3632979b4a24aab5007c8f1f0b7f,108000.0,0,1,0,2016,5,29
64,1a9cc4b4f763429b9cb006bd78cd7a7b,55000.0,0,1,0,2016,4,22
58,affa3198865640c59a09d17ece8f3e0e,94000.0,1,0,0,2016,5,29
57,3dace629913c4771809eea9c48bdc1ec,65000.0,0,1,0,2013,12,25
43,9885e229fb8541afb0fb5d4d25eef01f,75000.0,0,1,0,2017,12,12
53,79790a9f1dba499e93964e8eeb52fe67,82000.0,1,0,0,2015,8,4
48,e1cd83dc22ee4807b6d9742634e64792,97000.0,0,1,0,2015,9,30
52,d820adac939d46078131f147d99d3f85,108000.0,1,0,0,2016,6,13
37,9712488db2cc4669a7b9475a84965596,41000.0,0,1,0,2018,3,5
69,923ea2708a7b445bb250175067ec6091,74000.0,1,0,0,2018,5,1
52,21768fb046e74ad7bd5555e39a850ed2,44000.0,0,1,0,2017,6,12
46,f00e53b5c2e74f4d9d6527cae74dc364,69000.0,0,1,0,2017,4,4
70,45894d525a1240919347e335d25d76a8,75000.0,1,0,0,2018,6,3
71,39069e7cd52e474d8c97d8162609bca1,51000.0,0,1,0,2017,12,4
92,fd64a3758d0b49549df03a5c25ba89c9,61000.0,0,1,0,2018,1,6
50,886a279ebca346daa13bcfd1aa0d8fae,75000.0,1,0,0,2016,9,13
63,45c24e5049954c21a4036de66ab1ee24,52000.0,0,1,0,2014,3,22
50,82ddc1fd11034218843be79a8598816f,111000.0,0,1,0,2017,10,7
55,4e898d4f879740d8a2d630b20f864b16,71000.0,0,1,0,2017,6,15
61,bde0a3c05d47454295564f8c9854eca1,95000.0,1,0,0,2016,6,25
70,20b3771f1f144a8d95610a19cd65d8d3,58000.0,0,1,0,2017,12,31
63,0fc796ac46bb4532bf8d4ef0e43851cc,95000.0,0,1,0,2018,4,3
70,dc1caa5f072c4f8690b900279e01692d,87000.0,0,1,0,2017,12,30
18,0454292436bd4cee98e8ec873e30433e,62000.0,1,0,0,2015,10,30
88,dcda2764a0754332a449b354e0d3acf8,51000.0,1,0,0,2018,5,24
40,67b51df867b040ba8f97525907a8550c,30000.0,0,1,0,2018,3,9
54,aadd9336ca464715b8c9632d2cede00b,62000.0,1,0,0,2016,10,20
60,2d7e19d6760d4f94b6a84ddd487d5dac,52000.0,1,0,0,2018,4,10
45,519cffe93312403daa2834c2b9ef92c0,90000.0,0,1,0,2017,12,23
24,e3534fe180e14735b2199bffefb1887f,59000.0,0,1,0,2016,4,8
68,345b2431ce28457b97e7492506803d2e,54000.0,1,0,0,2017,11,4
71,07b9aa69f88a493f91add35a5a87d426,64000.0,0,1,0,2016,12,8
95,fa34c690dac54c49bee26902101a9961,87000.0,0,1,0,2017,10,31
70,54d9d921c59540fba0e5aea4b7079da0,62000.0,1,0,0,2017,12,3
77,4f6aa13b967c4bd9821588923c49bee3,86000.0,0,1,0,2017,12,13
49,ae599f5b0693463685dc1a4980cf6489,62000.0,1,0,0,2015,11,26
43,2556369f205a4df3a98576db534801a9,57000.0,1,0,0,2017,11,11
57,f87b27581615423f892a6ff0d40fa696,65000.0,0,1,0,2017,8,11
22,2ca7c5c20ba34cedb79bffa170360813,41000.0,0,1,0,2016,5,31
76,e3b3486b202c4a399b6b64f2de81f516,56000.0,0,1,0,2014,8,14
75,b1c71cebf2884ed28d02549a18f5deb1,45000.0,1,0,0,2016,3,1
20,2efa56bdd66f404299852e789396daf7,39000.0,0,1,0,2017,12,4
60,ca98c3611fb044e581ad34f2b4bcf1f6,54000.0,0,1,0,2015,9,24
54,e4b82a439eed4edea2cb01bff6e35634,100000.0,1,0,0,2018,7,10
64,506dcab40dd749db8d7e87ae35b69412,59000.0,1,0,0,2018,6,25
41,5d5a65281fea4922aba7fbc22dcf4f4b,87000.0,1,0,0,2015,9,21
55,a5826ada7b5a44e8a99c2345c7abfff6,75000.0,1,0,0,2017,10,17
75,f03d305dec0648318ab7383e0cd92c00,81000.0,1,0,0,2017,9,26
49,3b3ae55adad84178bbce0728975906ac,31000.0,0,1,0,2018,3,7
56,4d17f173ee4d460f9e51ecfe83a45f8e,86000.0,0,1,0,2017,9,9
60,4a589fd32b3d4f60905efd0705bc19bd,50000.0,0,1,0,2018,7,11
48,e999c4985c4347cdae42c5097959093f,38000.0,1,0,0,2016,9,9
20,30a5ebaf192842c3a31b8fbb90529ac2,39000.0,0,1,0,2018,2,3
55,6572b652ace849bf96762f8d7c61edf9,59000.0,0,1,0,2013,11,4
58,601bb5be1d574b91a3672cf11af6236b,39000.0,1,0,0,2017,12,14
36,976bf9ec3fe746819ca6ebba0f8ce261,31000.0,0,1,0,2015,4,4
82,87fbf08570954a3bbbfa53062a68d232,50000.0,0,1,0,2018,2,19
33,7dd8cdc6dc4341dd8e66ecf6382fb08f,67000.0,1,0,0,2014,8,24
43,6c9b18ecc7054a3fa2e56d793a09f46b,40000.0,0,1,0,2016,9,25
70,f97fd483fae542439aaa7af6fe206b9a,50000.0,0,1,0,2016,3,12
19,707751baa4864f26b172acd343e19f87,61000.0,1,0,0,2015,6,7
56,b55a1130d50040a3841aec397b86b80e,66000.0,1,0,0,2016,2,6
57,c0ea5dc54b104770b6705ced86f3c1ae,52000.0,1,0,0,2016,7,27
67,23dfcdb8237347dca870bf78d7fa823c,86000.0,1,0,0,2017,1,9
67,3c8b13e129d44befaf5ca29994a484c5,39000.0,0,1,0,2018,2,13
53,8570f31ec1734e9ebd87e8c268e5d3f3,34000.0,0,1,0,2015,11,21
68,3e83066be8ad466c9e8a8ca4476e9a52,114000.0,1,0,0,2016,12,31
32,ad54cb419a164428abe1f04397b328d9,56000.0,0,1,0,2017,10,4
50,f37d9566b54547d8bdc64cc949ddab90,71000.0,0,1,0,2017,9,27
61,96f4a6b464674fb78d5af0b813859240,45000.0,0,1,0,2017,10,14
76,31354ecceecf4db08643385734a2b4aa,55000.0,0,1,0,2017,8,21
20,316f9251e7564cc095ba1654556b9315,39000.0,0,1,0,2013,8,4
62,894a6c4b725e46da8a322de4753d31e6,37000.0,0,1,0,2016,9,18
51,fee2d799672d4f81bfa3237207290f79,74000.0,0,1,0,2016,5,24
52,baa803991ac74eb7940ac1703d9d94ad,104000.0,1,0,0,2018,4,13
53,9a457da3a65041a8bae46501d29c2c5a,75000.0,1,0,0,2016,5,12
71,680e1703781a4f93a7a4616fc22e260d,73000.0,0,1,0,2016,7,6
18,f0039c5cc78442b1af05a8bfa7548084,53000.0,0,1,0,2016,9,14
48,9244de96cbbd4aca92a3c71979e72b47,81000.0,0,1,0,2018,4,25
85,50cc4b9fae4d4e85a57923e1717ee5f6,40000.0,1,0,0,2014,11,8
40,e93a3702f17040c892d8418a946c08b4,56000.0,1,0,0,2015,11,7
68,9a771d17217c4cce87c1abeca24b70bb,39000.0,0,1,0,2016,9,3
46,def5cb0357014a2a8df9b8086810729c,59000.0,0,1,0,2017,9,2
62,4ba9515c05534f1b8852c0e5cd7c0ef9,104000.0,0,1,0,2018,1,10
59,9cbd222e0e0b4cb78a220e9e582065bf,54000.0,0,1,0,2017,10,12
23,3a87f570d4d643c5bac694b2a830d252,42000.0,0,1,0,2014,11,22
43,2531d3b6001a4d48bff0a91ceceb97a0,49000.0,0,1,0,2017,12,16
33,92e0573546ca4fe693dc8d8f681db5aa,61000.0,0,1,0,2018,6,5
49,60b8a75638d2461b988ba4f089f8ad24,79000.0,1,0,0,2017,2,2
65,5465e844845a4a5c82864a608b79e940,56000.0,0,1,0,2017,11,20
54,09eb3e5e84224d018376b4d92b00b815,35000.0,0,1,0,2018,4,2
62,c20c12448e8c41b1abfa7d00c8a34557,54000.0,1,0,0,2016,3,17
24,7fc12dee8c9144f3b3ae0a93f9406c31,38000.0,0,1,0,2017,9,26
76,0b854279718f4295a7a6bae7cd7ee2e3,87000.0,1,0,0,2017,11,1
33,ebb683a739d443e39f8b913b82163d02,53000.0,0,1,0,2016,2,19
87,f8e6f303728449f0a610f7fce625d1da,96000.0,0,1,0,2014,4,20
67,9bfcb9551d364ef89f928f6ef195318d,57000.0,0,0,1,2017,2,14
23,72f7f399be0e4ea9898fd761b1d0780c,58000.0,1,0,0,2017,12,9
38,4ba713ee6b984909b89b01b7d078948e,67000.0,1,0,0,2018,1,25
21,59e2cdcdc01841a9a2311df5e3cc4937,69000.0,0,1,0,2016,6,26
43,1651e5b1270448a8a401790745bd1c6c,44000.0,0,1,0,2015,2,1
87,f89a821a9dd240fbbf05c17f24452ae8,48000.0,0,1,0,2015,11,23
41,6ad15a55a2b746b180e18c1757d2c4be,81000.0,0,1,0,2017,8,6
38,a1110e0aaa5a4255bfa8253cab228446,69000.0,0,1,0,2018,3,10
93,a53cf0dc906c47e8bad3db0618953584,78000.0,1,0,0,2016,10,20
38,dcc6169a0d34425283c5453cc34c2e80,58000.0,1,0,0,2017,10,13
69,7f7ec04e9cae4375a5b2c9bc2fc25232,73000.0,0,1,0,2017,9,15
52,e550b80e7c2c408baab328ef64253eff,68000.0,0,1,0,2018,2,3
30,ab19930f782f437a999bd981404c1e5d,48000.0,0,1,0,2018,4,21
63,698cefe7f12c46b0b73cf9b4c9f41729,95000.0,0,1,0,2014,9,21
47,df227598be2f4937b3c60036010042a9,84000.0,0,1,0,2017,6,17
56,69c574a951d744498e2ef3a6d9d35588,86000.0,1,0,0,2017,8,17
55,5ed60175a25c4fdf9c1b6ca43409e03b,71000.0,1,0,0,2018,1,25
61,ed805e591d6e4ccba7c80721b6f6d8d4,87000.0,1,0,0,2017,5,10
78,85e0cbf553fb4ad5a4c081a15948a6f7,42000.0,1,0,0,2017,12,18
60,5d56b814133a40bfa410e8b18bb67617,94000.0,1,0,0,2018,3,28
72,0e3186ea9b0b4c378f89e413ee6ff69b,40000.0,1,0,0,2017,9,23
19,d95023d1b9384f11861dcde35e65ce8c,35000.0,0,1,0,2017,11,1
70,9299c46942f84bb6b5e98fd78fbb9d41,88000.0,0,1,0,2018,3,1
60,f5d6d25d09924e0390b84c0c34888824,59000.0,1,0,0,2016,9,3
47,4aae0550a3ad45ca86191318b27d3ae4,47000.0,0,1,0,2018,4,21
87,e7637f69f41b4c5f93094a544a84cb79,55000.0,0,1,0,2016,5,22
39,0fca718a20f74f078c4fb7cc1cbd7c77,60000.0,1,0,0,2017,1,10
39,29b4fa639b7240f5893a612207d16eef,72000.0,0,1,0,2016,10,30
52,37f62826a6564d34a61b146ea6e90887,65000.0,1,0,0,2018,4,23
58,c3b922f22b3949579681bd9198d8f266,73000.0,0,0,1,2015,8,31
79,f580a8d78b96495aa9f127f78911f979,78000.0,1,0,0,2017,6,18
26,dba0582e295e4cb48263751157e4e821,44000.0,0,1,0,2018,1,19
23,c904a6699db54225931ef82552f3f9ea,32000.0,0,1,0,2018,6,4
73,07b78a8616714b58ad3a9ed94126c459,89000.0,1,0,0,2018,1,15
72,bef9600c1509404e87c68c053d1b95e5,89000.0,0,1,0,2018,3,28
31,673e057084654257bc73e542f1f71ee2,52000.0,0,1,0,2017,9,10
38,327eb6591ffc43ef8bbc550d878891ce,67000.0,0,1,0,2016,2,24
32,c5fffd0bbfeb4063bddc66c85481931b,41000.0,0,1,0,2018,2,17
62,7f495962e50f40b1b76393c7c5343135,61000.0,0,1,0,2014,1,26
76,26a2ab820a234213818a1a15e15eafee,78000.0,0,1,0,2015,4,18
44,d4ef1976737e4933959159aa03d19d35,74000.0,1,0,0,2016,12,21
45,90dfc96997d44f93a88979acfe71d64c,78000.0,1,0,0,2017,8,7
89,4c48d368ead5483e99b1b97c5e4d4481,93000.0,0,1,0,2018,5,25
54,4e6458c5eade4beb9b1f7d16dd8decae,88000.0,0,1,0,2016,9,15
54,1d36a7ddbd114574a804c5c4eb2ecb4d,104000.0,1,0,0,2016,11,10
53,a8986824f77142d3bf502e5c62e1e0b3,64000.0,0,1,0,2018,5,6
21,81e9b730f99948d1908d1370bd87e58d,59000.0,1,0,0,2015,11,19
59,9232bc9e68744227bdcc537e44d159f7,89000.0,0,1,0,2018,1,28
46,9a5c134ced1742ec9307fc3b9e0e5325,74000.0,1,0,0,2016,10,23
36,b838d092a36b4d908d64692f51277fb5,33000.0,0,1,0,2017,9,20
59,cc79b9f0e46840418fd61600a449e2d4,95000.0,1,0,0,2017,4,13
51,4377b1d9dd5d4d5098bd81720a4b7523,91000.0,1,0,0,2017,9,13
71,bff4139221e4496ca9f5a90de459236e,91000.0,1,0,0,2015,10,25
25,294b0267a8934742bbd924c037896f3a,53000.0,0,1,0,2018,2,16
42,8ead309bb7254edbab114c8837cd54b2,63000.0,0,0,1,2017,9,26
42,1776c732e6b64ec48a9a53a8348b977d,58000.0,0,1,0,2017,8,21
55,d7f751dd8f824d94953dcdc0f79c7345,97000.0,1,0,0,2015,7,28
53,b7e216b6472b46648272c29a52a86702,113000.0,0,1,0,2018,7,8
54,406e02eb805440949a9c37122c75d2f8,33000.0,0,1,0,2017,9,29
90,b4db7d61c33a4d65bbbb45a9cca32c10,57000.0,0,1,0,2018,7,2
51,c7f30804923d4edaa1c734d433b67e95,81000.0,1,0,0,2015,8,23
76,e85b454e24e04e6585ca31f61753849b,90000.0,1,0,0,2016,10,26
51,f925c6406e0f42dca9577efbf1675d05,43000.0,0,1,0,2017,7,6
77,193ffaca5cd745f284f6c51df0f9412e,77000.0,0,1,0,2017,8,8
49,86e90326d79b49488c0b8e1e8bcfc3c1,47000.0,0,1,0,2017,10,15
72,2556c2b37ede4b10ab71be2fe6a32d7f,73000.0,0,1,0,2016,11,3
73,c7c44b6fe09945a0bdfb65e1f9807552,78000.0,1,0,0,2017,10,10
51,cf8dc5cf3dc84f6483f1fbf842c4d207,90000.0,1,0,0,2018,5,30
23,034ce97360c6485ab990d903343f9f08,48000.0,0,1,0,2018,7,12
62,55c135963d2648dbb1e8ff49405e54f9,64000.0,1,0,0,2015,11,7
27,a259fbb314a446579f036219a8d06a3e,50000.0,0,1,0,2018,5,28
48,ba46df2e9e8c4e46b3be70d84fb87a39,45000.0,0,1,0,2017,11,11
37,89370c66451e40fba2f398f298bfa2e0,60000.0,1,0,0,2017,11,20
31,e83b1d8a75f840f482ff0834981b99ce,57000.0,0,1,0,2018,6,27
61,d75d726171364516998e49813c2b4671,110000.0,1,0,0,2017,10,21
29,6955267a2151491882b0c660267691d2,41000.0,0,1,0,2017,10,20
87,7de1f163b6244e66ba414a8d50d073b4,72000.0,1,0,0,2017,2,18
49,e490d5694a114facabe8b70470000a2e,68000.0,0,0,1,2017,9,19
39,8628ceaae12a465f8172aff1071a4438,70000.0,1,0,0,2015,12,13
59,a8d464467d564c728e3bd50ae687841e,105000.0,1,0,0,2017,8,19
42,c2c2220c07a348229331b65e356e6602,67000.0,0,1,0,2018,6,18
68,8ce70caaa04a4c7d981deee64f4282a5,68000.0,1,0,0,2017,3,11
29,7a5b9a18071a4e6fb821d59689b6fa56,54000.0,0,1,0,2017,10,6
57,4300a41fca2143a38b46941de668f6d6,69000.0,0,1,0,2018,6,19
21,15a66e8f26b84db694ca65e8b9935ddb,50000.0,1,0,0,2017,10,2
66,0cebf0c50b1f4aa7a403380b2851109b,91000.0,1,0,0,2018,2,2
66,7b3b36fdf2da4b9485571026a4c1a128,69000.0,0,1,0,2017,10,20
18,bb94b4af9efd4d278abbabba188a8a54,40000.0,1,0,0,2017,8,22
67,fdae2b70c8a64776955ebf738f459149,52000.0,0,1,0,2018,3,20
62,bcfbadce76f34099a68a10adc7f86c3b,84000.0,1,0,0,2016,11,20
35,69d148898a80483babb0f9b2f2cccf5a,57000.0,1,0,0,2013,11,13
70,c5bf088f3efc4e2cae3217a59085a446,60000.0,0,1,0,2017,11,2
86,afd43fca497d4e489c23b0e673535fee,39000.0,1,0,0,2017,12,20
56,cc07151f90ce493baf38cc23d5ccd5af,75000.0,1,0,0,2016,12,25
49,60329034e2bb4715a8a56f6b4d3e1708,58000.0,0,1,0,2017,12,24
53,72fcd95be391459aa3eb3ae99babdc23,95000.0,1,0,0,2014,7,14
38,6e474f09fda042cf9d084ba51c829017,47000.0,1,0,0,2018,6,14
56,3c0aab5ec5c84358ae54619b88df5b2e,79000.0,0,1,0,2015,11,29
45,8c22805d99314c3199242a563c33cb86,61000.0,1,0,0,2018,2,14
90,fc8600d39af040a0a5bcf8e8311e4c29,31000.0,1,0,0,2017,1,29
85,27920c5d12634b278ff089b05772f013,72000.0,1,0,0,2016,3,16
83,88aa10c94fe343c3af26533143dcd1f2,90000.0,0,1,0,2016,5,25
56,145de283cf9c4377a3dea3afb87774f3,100000.0,0,1,0,2018,3,16
77,201cefe2f67f4dc18656189efbb46c46,54000.0,0,1,0,2015,10,17
52,981be70bd44940f7be52e5636ab486a0,52000.0,0,1,0,2015,11,21
76,fae5f722dce445c1ae311729464943cf,98000.0,1,0,0,2017,9,11
86,52a646954a6a4da28fa687d927edee8b,59000.0,1,0,0,2015,1,23
70,0157e63b39c5456393026c6c03f3d84a,76000.0,1,0,0,2017,11,9
48,e54bb450866048d7b8dd740a6746e554,65000.0,1,0,0,2016,12,16
67,90516eea796b484399dce5b20d15e207,51000.0,1,0,0,2017,11,8
36,2f634444cfdf456bb1f4061964d74189,34000.0,0,1,0,2018,3,17
39,153151dae7fd416588690a91ec81cbba,95000.0,1,0,0,2017,12,27
81,317c811d010e4103b96458f2104282a5,33000.0,1,0,0,2016,9,28
49,6b44b3e1ade7466fb73824b4898f8716,68000.0,0,1,0,2017,6,19
75,e4ea64fc15d24fd39819c190d90569a3,50000.0,1,0,0,2015,3,3
27,645584b4fa3e45da9bffe712a63898da,33000.0,0,1,0,2016,1,4
67,68f32c01b6b144c6be1bd18ac2c319c3,38000.0,1,0,0,2015,10,13
46,2b44d5abc6db471abdf04615463f1ba1,46000.0,0,1,0,2017,2,15
34,7248fc98eb6c4b1fb0f1a2cec6ba2f93,65000.0,0,1,0,2017,5,5
26,7c8a7b0fc3724280a05585cec13c8a23,72000.0,0,1,0,2015,9,11
57,ee45ba44b88a4a509f814800f9832cdf,95000.0,1,0,0,2018,5,18
57,2ac8945a47504c42be8a9091ea5f0edb,91000.0,0,1,0,2016,9,8
23,9e3680da1a014eafb4b4d852c3785c16,41000.0,0,1,0,2018,4,25
32,44486736d4af4299924ffbf4ac734555,68000.0,1,0,0,2018,1,25
56,cd26c24371e7403ababb09120b0654b1,79000.0,1,0,0,2016,2,7
73,f6ec566d8f1f45aa8a3e062576e705d1,52000.0,0,1,0,2018,5,28
55,e23280a162b34a94a7b45ce5d9b18b7a,118000.0,0,1,0,2017,10,24
50,73b9c54e91524342b00f769a7525c25f,56000.0,1,0,0,2017,1,21
34,be8ba6989a9f4949b83ebf6e876490fb,50000.0,1,0,0,2015,11,10
78,89ea78d702ef425e8802f4dbfc4790f0,51000.0,0,1,0,2017,9,19
59,20e750ef548a41628be433e37b508b34,80000.0,1,0,0,2018,3,23
83,bf4c5a4f6a83415582c414959bac813f,108000.0,0,1,0,2017,8,4
27,3e1effbd211642999badda14b42e9a11,47000.0,0,1,0,2014,6,9
53,41759218f61546e49f0c02e98f24028e,86000.0,1,0,0,2017,12,20
80,dd682c0f0444401da00304e956ce8da1,75000.0,1,0,0,2017,12,20
54,f39fe7ea4e5946378e6d224504b77797,98000.0,1,0,0,2017,8,7
71,5171e17869f041659f696bfafb8dca86,107000.0,1,0,0,2017,10,8
62,a47eed99f69740269b61c3b83d433657,79000.0,1,0,0,2017,7,10
74,fc3d0f06f8f04765b9f8e148bac39c0e,43000.0,1,0,0,2017,9,24
57,170fb4372d3a4cf3a09df0e5504546ee,59000.0,1,0,0,2018,6,18
48,b955f55821334c88907b39039c217dd7,69000.0,1,0,0,2018,1,30
40,0f6496ef526940d3a2e091ed2a3056d7,66000.0,1,0,0,2016,12,27
76,226fc5b19c124d79983942fb0985ee15,31000.0,1,0,0,2017,10,22
60,15618710293b44e59b72aae0f5827725,38000.0,0,1,0,2017,8,1
53,841eb4e9167b4ba88e77906ff60d4b5f,84000.0,0,1,0,2017,10,23
62,fef4f14201c44ddd915f504b7d88bf08,75000.0,1,0,0,2018,3,2
70,10e91caab3de4d23aa61963754483a33,88000.0,1,0,0,2016,6,18
39,1fa6bb2a2891447490ee9bf77f7319c0,52000.0,0,1,0,2017,11,2
85,05bbe7decb6d43b684221df448979612,90000.0,1,0,0,2016,6,23
59,7ede8e7cf9184907820365ce64bb8f7a,68000.0,1,0,0,2016,5,7
62,b553a74d19d249bba731e6df9db8eaea,70000.0,1,0,0,2018,2,16
29,e1524552a290403b8b99074c917a3f60,45000.0,0,1,0,2017,10,3
43,572a08d7ec2b4947b3cb9ea0d8d0c9a0,68000.0,0,1,0,2018,4,5
69,7eb85a133c7e4a7d9cac1df25e50d9c8,72000.0,0,1,0,2017,6,20
71,9f2e7a00443644188720ca9edc74370c,53000.0,0,1,0,2017,7,21
56,4eeaab922a754d58a14733cfd2952279,95000.0,1,0,0,2017,11,16
28,6b247ba48509456eb57b24f878f313ea,68000.0,1,0,0,2017,5,23
27,153e3e2d8ca342eeb5bcdbaeb7552568,44000.0,0,1,0,2017,8,7
94,fa5d0a39814a48b1a5886c9acdf95b92,54000.0,0,1,0,2018,1,2
27,eb001c00e27546f296d35627290e0b5e,42000.0,1,0,0,2017,2,28
57,5f5c91807f7f475f85fc241e45e23ed2,33000.0,1,0,0,2017,9,13
82,bb8b3e8a1f05462e986af07001c9c179,93000.0,1,0,0,2016,11,8
60,9a674564f21d4478bed54a86b25fceb0,42000.0,0,1,0,2017,6,1
43,385c991ad75d41038ccba90107e6fadf,49000.0,1,0,0,2017,8,21
52,a72733b3057644809e9db04b7eb8c986,94000.0,0,1,0,2015,9,3
63,60b7692b124f4de99279cf046d036092,101000.0,0,1,0,2018,6,25
27,dc7a7cf01f4040438ead2495de0372c2,57000.0,0,1,0,2017,1,14
62,38862b09048e4b1289d233f2b42dcfac,71000.0,1,0,0,2014,4,2
47,2b8b6feda8da4f069a1b4e07a9004b7e,96000.0,0,1,0,2017,8,9
84,d0168acdc0674ecab25e5c18271160d1,57000.0,1,0,0,2018,5,16
50,3577fe12bcdc4ae480feb3bd325f3f47,42000.0,0,1,0,2017,6,25
66,0fd94650b0bd46c29140b2742eed0bea,75000.0,0,1,0,2017,12,23
24,7e4e0269683741eda11c7590db744bbd,44000.0,1,0,0,2017,8,2
63,928d6c295028430dbd5c49476ebfdf72,92000.0,1,0,0,2016,5,6
57,376f7a629535453eb42099aca0819332,76000.0,1,0,0,2014,4,29
34,4bbc98fd8048429eb9dbfd856e1288d7,38000.0,0,1,0,2017,8,26
52,d125605ab1244b8fba57840cbe095f81,93000.0,1,0,0,2016,11,13
66,09a6798f587a404c8c44a2cd5fd2d940,54000.0,0,1,0,2017,10,10
73,119883e8c6b04528a91360e82d4f07c6,71000.0,1,0,0,2016,5,1
60,ba5480cfd2c0403bae9f75cdbb5f8d49,62000.0,1,0,0,2016,4,6
39,4d20573b5dee49718990534338be745e,33000.0,0,1,0,2016,2,19
40,21f4bbed85a84be0a1e0d52bab666678,82000.0,0,1,0,2017,2,16
76,e2680b8f841b4b0b975a4dc3d54a4fd6,62000.0,0,1,0,2017,11,30
83,f97c5306c38740bd991165598eafa630,70000.0,0,1,0,2014,12,15
58,61ad68aa96884ddb92c2b0573cba4574,56000.0,0,1,0,2014,5,7
62,72900a2f80e043d189ef1f5b1bda7c37,85000.0,1,0,0,2018,4,10
70,50af182d9e074539b7d6ed8035e1e16e,37000.0,1,0,0,2018,1,30
